SalesOrderID,OrderDate,ShipDate,DateKey,CustomerKey,ProductKey,TerritoryKey,OrderQuantity,UnitPrice,DiscountPercent,SalesAmount,TotalProductCost,TaxAmount,FreightAmount,OrderStatus
23296,2023-12-27,2024-01-03,20231227,32,158,1,4,25.75,0.0,103.0,45.08,8.24,14.04,Shipped
23297,2023-03-03,2023-03-08,20230303,987,110,6,7,86.26,0.1,543.44,235.48,43.48,10.34,Delivered
23298,2022-07-11,2022-07-17,20220711,729,98,8,8,98.11,0.1,706.39,304.96,56.51,10.55,Delivered
23299,2023-02-20,2023-02-26,20230220,1962,35,7,3,89.93,0.0,269.79,185.4,21.58,4.82,Cancelled
23300,2024-08-01,2024-08-04,20240801,1268,124,4,8,34.86,0.1,250.99,150.96,20.08,11.36,Delivered
23301,2023-07-25,2023-08-02,20230725,914,87,1,3,84.43,0.15,215.3,142.92,17.22,10.09,Delivered
23302,2024-09-30,2024-10-07,20240930,1568,153,6,3,38.42,0.15,97.97,78.66,7.84,3.17,Delivered
23303,2023-12-16,2023-12-17,20231216,1320,52,6,5,356.17,0.15,1513.72,554.5,121.1,6.65,Delivered
23304,2024-09-29,2024-09-30,20240929,1134,116,1,6,41.82,0.0,250.92,163.62,20.07,4.27,Delivered
23305,2024-01-20,2024-01-27,20240120,1723,30,3,2,135.56,0.0,271.12,195.02,21.69,14.7,Delivered
23306,2022-06-03,2022-06-09,20220603,1351,88,1,5,34.3,0.0,171.5,56.85,13.72,10.89,Shipped
23307,2022-06-16,2022-06-23,20220616,1924,155,4,6,25.03,0.05,142.67,48.42,11.41,7.16,Delivered
23308,2024-09-20,2024-09-29,20240920,1687,115,8,4,35.73,0.0,142.92,70.56,11.43,14.19,Delivered
23309,2024-06-16,2024-06-19,20240616,1458,141,4,8,69.49,0.15,472.53,253.84,37.8,2.93,Delivered
23310,2022-10-29,2022-10-31,20221029,982,158,3,7,19.69,0.05,130.94,78.89,10.48,13.66,Delivered
23311,2022-07-06,2022-07-14,20220706,1308,68,3,3,173.81,0.15,443.22,229.32,35.46,3.65,Delivered
23312,2023-12-19,2023-12-26,20231219,324,53,7,8,78.03,0.0,624.24,306.32,49.94,6.74,Delivered
23313,2022-07-17,2022-07-23,20220717,753,139,8,5,26.02,0.0,130.1,71.45,10.41,14.85,Delivered
23314,2023-07-04,2023-07-14,20230704,1692,26,5,2,213.05,0.15,362.18,177.74,28.97,3.54,Delivered
23315,2023-01-24,2023-01-29,20230124,979,154,2,6,30.73,0.05,175.16,125.46,14.01,14.39,Delivered
23316,2023-12-27,2023-12-29,20231227,117,38,6,5,46.28,0.15,196.69,70.3,15.74,9.41,Delivered
23317,2022-04-15,2022-04-16,20220415,1570,94,3,1,44.36,0.15,37.71,23.06,3.02,14.72,Cancelled
23318,2022-03-07,2022-03-10,20220307,1532,37,3,6,182.6,0.0,1095.6,666.84,87.65,3.98,Cancelled
23319,2022-12-09,2022-12-10,20221209,325,122,4,5,76.86,0.1,345.87,159.8,27.67,14.19,Delivered
23320,2022-05-22,2022-05-25,20220522,1124,54,1,5,76.24,0.15,324.02,256.05,25.92,2.74,Shipped
23321,2022-08-03,2022-08-09,20220803,1993,142,1,1,63.29,0.2,50.63,42.94,4.05,14.11,Delivered
23322,2022-05-19,2022-05-25,20220519,1399,151,4,4,14.98,0.05,56.92,29.28,4.55,9.44,Delivered
23323,2023-12-29,2024-01-05,20231229,1531,32,8,1,117.36,0.0,117.36,61.88,9.39,13.59,Delivered
23324,2023-01-23,2023-01-27,20230123,950,12,8,3,1273.18,0.05,3628.56,1530.33,290.28,23.38,Delivered
23325,2023-08-16,2023-08-18,20230816,1443,40,5,3,82.26,0.0,246.78,141.39,19.74,3.63,Returned
23326,2022-04-15,2022-04-23,20220415,1820,97,6,4,59.01,0.2,188.83,146.16,15.11,9.8,Delivered
23327,2024-07-05,2024-07-08,20240705,1777,1,5,2,825.5,0.0,1651.0,750.42,132.08,16.94,Delivered
23328,2024-07-23,2024-07-30,20240723,884,73,1,3,40.98,0.15,104.5,48.99,8.36,3.18,Delivered
23329,2023-10-16,2023-10-22,20231016,515,103,6,7,83.9,0.15,499.21,257.18,39.94,13.47,Delivered
23330,2024-11-29,2024-12-04,20241129,1230,85,3,4,57.87,0.1,208.33,115.72,16.67,7.71,Delivered
23331,2022-04-11,2022-04-20,20220411,793,165,1,5,59.42,0.0,297.1,134.8,23.77,13.63,Cancelled
23332,2023-05-15,2023-05-22,20230515,247,119,7,4,18.19,0.0,72.76,47.68,5.82,14.92,Delivered
23333,2023-10-06,2023-10-09,20231006,1391,64,3,7,155.6,0.0,1089.2,576.94,87.14,4.11,Delivered
23334,2023-08-03,2023-08-12,20230803,110,78,1,3,105.52,0.0,316.56,172.59,25.32,11.72,Delivered
23335,2023-04-23,2023-04-26,20230423,363,65,2,8,212.07,0.15,1442.08,820.56,115.37,13.38,Delivered
23336,2022-10-17,2022-10-23,20221017,1268,122,6,6,58.2,0.15,296.82,191.76,23.75,9.77,Shipped
23337,2022-01-17,2022-01-26,20220117,1616,103,5,6,77.85,0.0,467.1,220.44,37.37,3.78,Delivered
23338,2022-10-17,2022-10-19,20221017,807,82,1,7,96.59,0.1,608.52,448.91,48.68,7.98,Shipped
23339,2022-07-30,2022-08-01,20220730,1267,52,8,2,309.25,0.1,556.65,221.8,44.53,8.55,Cancelled
23340,2022-07-12,2022-07-18,20220712,87,165,5,1,68.17,0.15,57.94,26.96,4.64,9.67,Delivered
23341,2024-01-21,2024-01-27,20240121,1752,116,3,3,41.33,0.15,105.39,81.81,8.43,2.58,Delivered
23342,2022-06-29,2022-07-02,20220629,1604,91,1,8,20.97,0.15,142.6,62.64,11.41,11.74,Delivered
23343,2022-06-27,2022-06-28,20220627,180,14,2,8,2801.32,0.2,17928.45,10783.92,1434.28,9.6,Delivered
23344,2022-03-28,2022-04-03,20220328,1583,3,1,6,2274.67,0.0,13648.02,7846.38,1091.84,20.91,Shipped
23345,2023-04-29,2023-05-05,20230429,1289,46,7,3,307.14,0.0,921.42,576.57,73.71,6.08,Delivered
23346,2022-01-02,2022-01-03,20220102,1690,106,7,8,34.2,0.0,273.6,146.64,21.89,6.15,Returned
23347,2023-01-06,2023-01-15,20230106,164,116,4,8,36.77,0.15,250.04,218.16,20.0,3.62,Delivered
23348,2024-08-03,2024-08-13,20240803,415,17,2,5,1979.03,0.0,9895.15,7146.3,791.61,22.96,Delivered
23349,2024-06-21,2024-06-29,20240621,1002,70,3,3,119.64,0.0,358.92,128.58,28.71,12.32,Delivered
23350,2024-03-05,2024-03-15,20240305,137,111,1,2,56.36,0.05,107.08,59.42,8.57,9.23,Delivered
23351,2022-11-27,2022-12-07,20221127,835,43,3,7,165.85,0.1,1044.86,385.98,83.59,4.2,Delivered
23352,2023-06-15,2023-06-25,20230615,767,143,5,1,62.64,0.05,59.51,30.72,4.76,7.45,Returned
23353,2024-12-09,2024-12-15,20241209,1722,27,6,5,117.68,0.0,588.4,285.0,47.07,6.18,Shipped
23354,2023-01-26,2023-01-30,20230126,75,6,1,2,1936.64,0.05,3679.62,2877.86,294.37,8.1,Delivered
23355,2023-11-07,2023-11-15,20231107,1660,61,8,4,305.94,0.0,1223.76,450.88,97.9,11.51,Delivered
23356,2022-03-18,2022-03-21,20220318,1575,138,3,4,29.7,0.0,118.8,79.84,9.5,7.46,Delivered
23357,2023-10-17,2023-10-19,20231017,541,136,5,2,69.77,0.0,139.54,77.6,11.16,11.85,Cancelled
23358,2024-10-29,2024-11-02,20241029,371,137,7,7,31.83,0.05,211.67,118.02,16.93,1.42,Delivered
23359,2022-12-11,2022-12-17,20221211,1053,158,3,4,26.27,0.0,105.08,45.08,8.41,8.13,Delivered
23360,2023-06-21,2023-06-23,20230621,1093,66,6,4,227.42,0.0,909.68,401.36,72.77,2.27,Delivered
23361,2022-07-06,2022-07-11,20220706,811,146,8,5,44.54,0.0,222.7,101.85,17.82,4.18,Delivered
23362,2023-03-22,2023-03-31,20230322,777,80,7,1,62.61,0.1,56.35,39.47,4.51,7.62,Delivered
23363,2023-04-03,2023-04-13,20230403,1300,69,5,8,88.04,0.15,598.67,440.08,47.89,13.68,Returned
23364,2023-03-25,2023-03-30,20230325,490,47,4,5,16.14,0.15,68.6,47.05,5.49,5.77,Shipped
23365,2022-06-13,2022-06-17,20220613,1976,165,7,7,60.48,0.0,423.36,188.72,33.87,10.67,Shipped
23366,2022-06-01,2022-06-05,20220601,1229,138,1,8,30.48,0.0,243.84,159.68,19.51,8.89,Shipped
23367,2024-11-10,2024-11-12,20241110,1787,158,5,4,27.56,0.1,99.22,45.08,7.94,10.49,Shipped
23368,2022-09-04,2022-09-06,20220904,29,67,1,4,188.11,0.0,752.44,510.36,60.2,6.38,Delivered
23369,2024-03-19,2024-03-20,20240319,325,61,6,8,236.43,0.1,1702.3,901.76,136.18,1.16,Shipped
23370,2023-03-03,2023-03-04,20230303,989,60,3,7,126.34,0.05,840.16,355.81,67.21,9.67,Shipped
23371,2024-06-23,2024-06-29,20240623,1647,2,4,4,2456.0,0.0,9824.0,3443.36,785.92,26.24,Shipped
23372,2024-04-01,2024-04-07,20240401,890,4,8,6,2635.07,0.0,15810.42,6304.38,1264.83,26.54,Shipped
23373,2024-11-30,2024-12-05,20241130,243,82,8,7,115.0,0.0,805.0,448.91,64.4,11.77,Delivered
23374,2023-12-09,2023-12-19,20231209,353,12,2,7,1659.51,0.0,11616.57,3570.77,929.33,32.9,Delivered
23375,2023-12-26,2024-01-02,20231226,77,21,6,8,26.67,0.15,181.36,108.24,14.51,8.34,Delivered
23376,2022-05-10,2022-05-19,20220510,1544,93,5,6,85.06,0.2,408.29,229.08,32.66,8.01,Delivered
23377,2023-08-08,2023-08-15,20230808,934,49,6,6,157.08,0.15,801.11,345.84,64.09,4.69,Delivered
23378,2023-10-27,2023-10-29,20231027,685,120,1,8,53.44,0.0,427.52,258.64,34.2,14.54,Returned
23379,2022-05-15,2022-05-17,20220515,1206,155,1,3,22.4,0.05,63.84,24.21,5.11,3.47,Delivered
23380,2023-07-26,2023-08-04,20230726,1060,156,6,1,10.73,0.0,10.73,6.44,0.86,8.3,Delivered
23381,2023-02-28,2023-03-05,20230228,245,164,2,8,51.53,0.05,391.63,294.48,31.33,14.33,Delivered
23382,2023-05-01,2023-05-08,20230501,442,163,5,6,63.66,0.05,362.86,184.62,29.03,9.87,Delivered
23383,2023-12-23,2023-12-29,20231223,1459,100,8,5,57.91,0.2,231.64,104.8,18.53,14.48,Delivered
23384,2023-08-30,2023-09-09,20230830,364,41,6,4,145.53,0.1,523.91,422.92,41.91,9.75,Cancelled
23385,2022-02-17,2022-02-21,20220217,1333,121,3,4,43.48,0.1,156.53,125.32,12.52,9.92,Returned
23386,2023-02-14,2023-02-22,20230214,1479,62,8,4,62.33,0.2,199.46,174.24,15.96,3.65,Delivered
23387,2024-12-22,2024-12-28,20241222,1253,110,2,3,107.11,0.1,289.2,100.92,23.14,7.68,Delivered
23388,2023-09-25,2023-10-01,20230925,573,131,6,2,44.44,0.0,88.88,52.34,7.11,7.12,Delivered
23389,2024-08-15,2024-08-20,20240815,1363,145,2,7,36.2,0.05,240.73,148.19,19.26,13.5,Delivered
23390,2022-11-25,2022-11-26,20221125,1558,86,1,5,116.79,0.0,583.95,250.05,46.72,1.15,Shipped
23391,2022-01-05,2022-01-07,20220105,1082,49,2,7,126.48,0.0,885.36,403.48,70.83,6.7,Delivered
23392,2022-12-17,2022-12-22,20221217,1283,127,3,6,79.68,0.05,454.18,167.76,36.33,14.12,Delivered
23393,2023-07-13,2023-07-23,20230713,1086,35,2,6,104.54,0.0,627.24,370.8,50.18,7.89,Shipped
23394,2022-08-09,2022-08-12,20220809,1846,59,1,7,94.82,0.05,630.55,395.15,50.44,4.08,Delivered
23395,2022-07-25,2022-08-02,20220725,1627,109,2,2,93.45,0.15,158.86,68.2,12.71,8.8,Delivered
23396,2023-12-04,2023-12-14,20231204,108,153,6,5,54.69,0.15,232.43,131.1,18.59,8.09,Delivered
23397,2023-08-01,2023-08-03,20230801,1691,101,3,4,65.06,0.0,260.24,108.88,20.82,11.75,Delivered
23398,2024-02-11,2024-02-16,20240211,1317,139,7,5,19.71,0.1,88.7,71.45,7.1,2.29,Delivered
23399,2024-10-19,2024-10-26,20241019,307,61,1,8,231.03,0.0,1848.24,901.76,147.86,12.27,Cancelled
23400,2024-05-23,2024-05-29,20240523,1448,108,6,2,99.59,0.0,199.18,89.18,15.93,5.95,Delivered
23401,2022-02-13,2022-02-16,20220213,1986,18,6,5,2230.1,0.15,9477.92,6498.75,758.23,19.98,Delivered
23402,2023-11-24,2023-11-28,20231124,1110,155,8,8,28.01,0.0,224.08,64.56,17.93,6.26,Delivered
23403,2024-12-10,2024-12-11,20241210,949,114,2,6,54.56,0.0,327.36,167.16,26.19,2.97,Shipped
23404,2024-07-30,2024-08-01,20240730,568,80,4,1,74.02,0.2,59.22,39.47,4.74,3.93,Delivered
23405,2022-08-19,2022-08-23,20220819,1178,84,6,3,29.48,0.05,84.02,38.52,6.72,2.24,Delivered
23406,2023-05-10,2023-05-12,20230510,208,166,8,7,61.26,0.1,385.94,210.49,30.88,14.17,Delivered
23407,2023-11-03,2023-11-11,20231103,1687,27,5,3,112.19,0.0,336.57,171.0,26.93,7.67,Delivered
23408,2024-08-27,2024-08-28,20240827,61,133,5,1,22.74,0.0,22.74,9.22,1.82,5.28,Cancelled
23409,2023-05-31,2023-06-01,20230531,18,104,2,1,80.4,0.1,72.36,38.26,5.79,11.73,Shipped
23410,2022-04-16,2022-04-17,20220416,676,17,4,4,1928.12,0.0,7712.48,5717.04,617.0,34.14,Delivered
23411,2022-03-22,2022-03-26,20220322,289,145,2,3,39.88,0.1,107.68,63.51,8.61,3.22,Delivered
23412,2023-04-10,2023-04-16,20230410,1495,125,1,6,10.85,0.05,61.84,43.62,4.95,11.57,Delivered
23413,2023-07-09,2023-07-12,20230709,1788,132,8,3,47.26,0.0,141.78,72.81,11.34,2.92,Delivered
23414,2022-09-26,2022-09-29,20220926,1847,97,3,4,60.62,0.1,218.23,146.16,17.46,4.26,Delivered
23415,2024-09-06,2024-09-10,20240906,914,56,6,8,233.16,0.1,1678.75,1170.72,134.3,1.78,Shipped
23416,2024-07-29,2024-08-01,20240729,1407,88,1,7,34.23,0.15,203.67,79.59,16.29,14.22,Delivered
23417,2024-01-21,2024-01-29,20240121,1332,97,4,2,52.52,0.0,105.04,73.08,8.4,3.03,Delivered
23418,2024-01-22,2024-01-28,20240122,1178,165,1,8,56.46,0.1,406.51,215.68,32.52,2.02,Cancelled
23419,2023-03-27,2023-04-02,20230327,1269,55,7,2,142.13,0.15,241.62,128.76,19.33,2.11,Delivered
23420,2024-09-18,2024-09-25,20240918,1730,102,6,3,63.68,0.1,171.94,90.0,13.76,8.05,Shipped
23421,2023-05-19,2023-05-23,20230519,216,121,2,5,50.23,0.0,251.15,156.65,20.09,7.47,Delivered
23422,2024-04-04,2024-04-13,20240404,732,119,7,3,20.82,0.05,59.34,35.76,4.75,11.6,Delivered
23423,2022-09-17,2022-09-22,20220917,560,60,2,3,121.26,0.1,327.4,152.49,26.19,12.14,Delivered
23424,2023-01-17,2023-01-20,20230117,825,45,8,4,92.2,0.0,368.8,225.84,29.5,2.09,Delivered
23425,2024-11-03,2024-11-11,20241103,538,141,6,7,82.62,0.0,578.34,222.11,46.27,9.74,Delivered
23426,2023-09-25,2023-10-05,20230925,755,120,8,6,54.2,0.0,325.2,193.98,26.02,14.18,Delivered
23427,2022-12-09,2022-12-17,20221209,1358,114,2,6,57.56,0.0,345.36,167.16,27.63,9.59,Delivered
23428,2024-02-02,2024-02-11,20240202,1286,33,6,2,260.04,0.15,442.07,393.4,35.37,12.4,Shipped
23429,2022-06-30,2022-07-05,20220630,1458,5,4,5,1409.26,0.2,5637.04,3999.35,450.96,17.48,Delivered
23430,2023-01-14,2023-01-22,20230114,912,84,7,2,24.51,0.1,44.12,25.68,3.53,4.85,Delivered
23431,2022-07-20,2022-07-26,20220720,764,87,1,3,88.47,0.1,238.87,142.92,19.11,3.32,Returned
23432,2023-11-12,2023-11-18,20231112,962,35,7,7,132.14,0.0,924.98,432.6,74.0,7.18,Delivered
23433,2022-07-01,2022-07-07,20220701,624,9,5,6,1603.96,0.0,9623.76,5030.28,769.9,44.6,Delivered
23434,2024-02-15,2024-02-21,20240215,1339,127,7,6,56.89,0.0,341.34,167.76,27.31,7.5,Delivered
23435,2022-10-13,2022-10-23,20221013,1645,43,4,3,118.75,0.0,356.25,165.42,28.5,3.45,Delivered
23436,2023-05-24,2023-05-31,20230524,773,107,5,1,29.95,0.1,26.96,17.76,2.16,14.39,Delivered
23437,2022-04-09,2022-04-16,20220409,1472,129,1,1,27.06,0.2,21.65,15.68,1.73,8.19,Delivered
23438,2022-06-07,2022-06-08,20220607,866,107,1,4,30.3,0.1,109.08,71.04,8.73,9.93,Shipped
23439,2023-05-04,2023-05-08,20230504,1118,61,6,2,247.6,0.1,445.68,225.44,35.65,14.05,Delivered
23440,2022-09-25,2022-10-01,20220925,1334,99,4,2,41.63,0.0,83.26,46.84,6.66,1.37,Delivered
23441,2023-02-13,2023-02-17,20230213,987,72,3,6,90.26,0.1,487.4,312.84,38.99,6.76,Delivered
23442,2022-06-14,2022-06-21,20220614,642,100,7,7,47.97,0.0,335.79,146.72,26.86,13.82,Shipped
23443,2024-06-20,2024-06-25,20240620,475,121,8,5,49.19,0.0,245.95,156.65,19.68,5.03,Delivered
23444,2024-01-06,2024-01-12,20240106,763,39,3,5,186.79,0.05,887.25,529.25,70.98,8.34,Shipped
23445,2024-05-21,2024-05-26,20240521,1562,72,1,1,87.02,0.05,82.67,52.14,6.61,10.3,Returned
23446,2023-09-26,2023-10-01,20230926,1613,119,1,6,18.13,0.0,108.78,71.52,8.7,14.53,Delivered
23447,2022-02-26,2022-03-07,20220226,978,85,7,7,36.37,0.2,203.67,202.51,16.29,14.19,Returned
23448,2024-11-01,2024-11-06,20241101,1690,27,7,8,105.67,0.15,718.56,456.0,57.48,4.71,Delivered
23449,2022-09-26,2022-09-29,20220926,1371,157,2,8,33.93,0.0,271.44,130.32,21.72,1.71,Delivered
23450,2022-03-23,2022-04-01,20220323,1931,92,4,1,113.15,0.05,107.49,46.5,8.6,2.03,Delivered
23451,2023-06-04,2023-06-14,20230604,1346,36,5,5,86.7,0.0,433.5,161.6,34.68,8.58,Delivered
23452,2023-02-28,2023-03-08,20230228,559,2,4,3,1954.29,0.15,4983.44,2582.52,398.68,44.43,Delivered
23453,2024-06-30,2024-07-09,20240630,1878,157,1,2,38.78,0.0,77.56,32.58,6.2,5.74,Shipped
23454,2022-10-27,2022-11-04,20221027,7,34,7,4,315.26,0.05,1197.99,506.92,95.84,1.58,Delivered
23455,2023-05-24,2023-05-25,20230524,47,21,5,3,19.81,0.2,47.54,40.59,3.8,12.02,Shipped
23456,2022-11-13,2022-11-19,20221113,455,21,6,1,27.36,0.1,24.62,13.53,1.97,5.68,Delivered
23457,2023-07-08,2023-07-17,20230708,806,108,2,1,95.47,0.0,95.47,44.59,7.64,2.47,Shipped
23458,2022-05-11,2022-05-13,20220511,480,134,6,6,6.9,0.0,41.4,22.68,3.31,9.96,Delivered
23459,2024-07-21,2024-07-24,20240721,1450,70,4,6,117.99,0.2,566.35,257.16,45.31,4.47,Delivered
23460,2024-08-27,2024-09-01,20240827,525,80,6,1,65.42,0.05,62.15,39.47,4.97,12.08,Delivered
23461,2022-02-06,2022-02-16,20220206,487,43,1,2,108.68,0.0,217.36,110.28,17.39,10.28,Delivered
23462,2022-11-17,2022-11-24,20221117,524,102,1,8,84.22,0.1,606.38,240.0,48.51,7.79,Returned
23463,2023-11-14,2023-11-15,20231114,1648,78,3,6,135.52,0.15,691.15,345.18,55.29,5.67,Delivered
23464,2022-05-08,2022-05-12,20220508,1064,2,5,3,2361.74,0.1,6376.7,2582.52,510.14,31.75,Delivered
23465,2024-10-15,2024-10-18,20241015,1785,84,8,8,27.77,0.05,211.05,102.72,16.88,14.74,Delivered
23466,2023-04-14,2023-04-17,20230414,1719,163,8,6,68.53,0.15,349.5,184.62,27.96,5.99,Delivered
23467,2024-08-03,2024-08-08,20240803,32,150,2,8,53.66,0.0,429.28,220.0,34.34,5.92,Delivered
23468,2024-12-28,2024-12-31,20241228,256,88,7,2,39.81,0.2,63.7,22.74,5.1,11.31,Delivered
23469,2024-09-29,2024-10-04,20240929,1485,117,1,2,50.17,0.0,100.34,40.68,8.03,12.21,Delivered
23470,2022-04-07,2022-04-12,20220407,1216,17,7,6,2015.57,0.05,11488.75,8575.56,919.1,35.51,Delivered
23471,2024-10-12,2024-10-14,20241012,98,134,1,2,6.69,0.1,12.04,7.56,0.96,13.53,Delivered
23472,2024-10-02,2024-10-04,20241002,1368,55,1,6,144.96,0.2,695.81,386.28,55.66,14.1,Delivered
23473,2024-08-07,2024-08-10,20240807,1182,42,7,8,35.66,0.15,242.49,130.96,19.4,12.41,Delivered
23474,2023-09-04,2023-09-10,20230904,1440,95,7,4,10.71,0.1,38.56,21.68,3.08,8.64,Delivered
23475,2022-06-02,2022-06-06,20220602,1188,60,7,3,136.7,0.0,410.1,152.49,32.81,6.52,Cancelled
23476,2023-06-26,2023-06-29,20230626,1821,59,1,2,98.4,0.2,157.44,112.9,12.6,5.04,Delivered
23477,2023-11-22,2023-11-27,20231122,1437,86,5,2,119.06,0.0,238.12,100.02,19.05,10.71,Delivered
23478,2023-08-04,2023-08-06,20230804,738,2,8,6,2146.55,0.15,10947.4,5165.04,875.79,4.62,Delivered
23479,2024-05-18,2024-05-26,20240518,1998,71,8,6,107.14,0.1,578.56,424.2,46.28,1.38,Shipped
23480,2022-10-04,2022-10-09,20221004,1848,164,3,6,54.6,0.0,327.6,220.86,26.21,10.78,Delivered
23481,2023-05-14,2023-05-19,20230514,1005,160,5,2,61.76,0.15,104.99,78.86,8.4,2.03,Delivered
23482,2023-10-23,2023-10-25,20231023,1855,131,8,1,47.1,0.0,47.1,26.17,3.77,12.35,Delivered
23483,2024-11-02,2024-11-03,20241102,40,16,3,3,3443.0,0.0,10329.0,4202.04,826.32,35.67,Delivered
23484,2023-06-21,2023-07-01,20230621,1280,126,5,7,48.63,0.0,340.41,183.75,27.23,8.95,Delivered
23485,2024-05-08,2024-05-13,20240508,852,87,2,1,69.34,0.0,69.34,47.64,5.55,14.03,Delivered
23486,2024-05-11,2024-05-12,20240511,977,11,7,1,1136.3,0.1,1022.67,575.71,81.81,26.86,Delivered
23487,2024-01-03,2024-01-11,20240103,330,129,2,6,21.9,0.0,131.4,94.08,10.51,4.63,Delivered
23488,2023-10-22,2023-10-26,20231022,1106,139,2,3,22.52,0.0,67.56,42.87,5.4,8.2,Delivered
23489,2024-06-07,2024-06-16,20240607,1984,129,8,6,28.76,0.1,155.3,94.08,12.42,14.41,Delivered
23490,2024-04-14,2024-04-22,20240414,1688,42,3,4,38.9,0.0,155.6,65.48,12.45,2.32,Shipped
23491,2023-04-29,2023-05-01,20230429,17,18,2,8,2636.27,0.0,21090.16,10398.0,1687.21,42.67,Shipped
23492,2023-05-19,2023-05-24,20230519,1711,37,1,5,181.33,0.15,770.65,555.7,61.65,4.56,Delivered
23493,2023-02-15,2023-02-24,20230215,523,40,7,6,65.66,0.0,393.96,282.78,31.52,4.19,Returned
23494,2024-06-03,2024-06-13,20240603,1859,3,6,1,2514.59,0.0,2514.59,1307.73,201.17,40.99,Delivered
23495,2023-02-13,2023-02-21,20230213,1278,162,4,5,22.18,0.1,99.81,64.2,7.98,14.09,Shipped
23496,2024-05-19,2024-05-28,20240519,315,131,2,2,46.71,0.1,84.08,52.34,6.73,1.19,Delivered
23497,2023-08-13,2023-08-20,20230813,1697,84,8,2,25.51,0.05,48.47,25.68,3.88,11.47,Delivered
23498,2022-11-19,2022-11-22,20221119,977,149,8,4,79.03,0.05,300.31,95.36,24.02,14.1,Delivered
23499,2023-04-25,2023-05-02,20230425,1807,99,6,6,40.72,0.0,244.32,140.52,19.55,11.83,Shipped
23500,2024-05-07,2024-05-16,20240507,526,74,5,6,72.46,0.15,369.55,204.78,29.56,14.48,Delivered
23501,2023-08-08,2023-08-11,20230808,1786,25,8,4,154.9,0.05,588.62,326.92,47.09,2.74,Shipped
23502,2024-10-23,2024-10-27,20241023,815,98,7,7,98.76,0.15,587.62,266.84,47.01,1.53,Delivered
23503,2023-05-07,2023-05-17,20230507,1601,13,1,2,2282.95,0.05,4337.6,2408.76,347.01,36.87,Delivered
23504,2024-12-31,2025-01-09,20241231,1241,62,4,1,90.97,0.0,90.97,43.56,7.28,12.37,Delivered
23505,2023-06-07,2023-06-11,20230607,1634,87,5,4,84.59,0.1,304.52,190.56,24.36,2.93,Delivered
23506,2024-03-31,2024-04-08,20240331,1015,144,5,3,30.3,0.1,81.81,52.77,6.54,7.45,Shipped
23507,2023-02-20,2023-02-26,20230220,739,48,6,5,160.98,0.2,643.92,389.1,51.51,9.48,Delivered
23508,2022-01-09,2022-01-19,20220109,1123,154,3,2,30.63,0.15,52.07,41.82,4.17,14.31,Delivered
23509,2022-08-18,2022-08-21,20220818,1423,134,2,1,6.62,0.0,6.62,3.78,0.53,5.85,Delivered
23510,2024-10-20,2024-10-23,20241020,737,64,5,4,162.75,0.15,553.35,329.68,44.27,12.89,Delivered
23511,2023-09-26,2023-10-02,20230926,715,42,5,4,37.4,0.0,149.6,65.48,11.97,8.34,Delivered
23512,2024-10-05,2024-10-09,20241005,1100,151,3,5,15.95,0.0,79.75,36.6,6.38,3.78,Delivered
23513,2023-12-31,2024-01-03,20231231,1998,89,8,1,104.52,0.0,104.52,43.43,8.36,12.27,Delivered
23514,2022-12-28,2023-01-06,20221228,1660,139,6,2,30.32,0.15,51.54,28.58,4.12,3.58,Delivered
23515,2024-07-30,2024-08-03,20240730,215,107,2,2,32.0,0.0,64.0,35.52,5.12,14.02,Delivered
23516,2023-11-01,2023-11-11,20231101,1650,32,3,5,121.88,0.2,487.52,309.4,39.0,8.09,Delivered
23517,2022-03-07,2022-03-12,20220307,1497,90,4,5,26.71,0.0,133.55,75.75,10.68,8.58,Delivered
23518,2022-02-26,2022-03-03,20220226,89,55,1,5,122.7,0.1,552.15,321.9,44.17,4.41,Delivered
23519,2024-03-24,2024-03-31,20240324,993,35,7,2,101.75,0.2,162.8,123.6,13.02,13.25,Delivered
23520,2022-04-09,2022-04-13,20220409,154,137,3,8,31.05,0.15,211.14,134.88,16.89,10.29,Delivered
23521,2024-09-25,2024-10-03,20240925,1154,113,7,4,24.48,0.0,97.92,63.36,7.83,4.55,Delivered
23522,2022-11-10,2022-11-14,20221110,1844,54,3,6,90.82,0.0,544.92,307.26,43.59,4.88,Delivered
23523,2023-07-03,2023-07-12,20230703,1409,59,5,6,94.96,0.0,569.76,338.7,45.58,5.49,Delivered
23524,2023-11-22,2023-11-25,20231122,1606,155,7,4,26.63,0.05,101.19,32.28,8.1,11.76,Delivered
23525,2023-10-08,2023-10-09,20231008,1719,18,1,5,2772.09,0.0,13860.45,6498.75,1108.84,13.76,Delivered
23526,2024-06-11,2024-06-13,20240611,1740,141,7,3,65.76,0.05,187.42,95.19,14.99,6.01,Delivered
23527,2022-03-22,2022-03-30,20220322,1422,95,6,2,9.78,0.0,19.56,10.84,1.56,8.24,Delivered
23528,2023-08-12,2023-08-20,20230812,1260,94,3,6,45.52,0.0,273.12,138.36,21.85,4.84,Delivered
23529,2022-09-21,2022-09-28,20220921,262,16,4,4,2829.43,0.2,9054.18,5602.72,724.33,16.25,Delivered
23530,2022-12-16,2022-12-20,20221216,780,13,5,8,3025.64,0.0,24205.12,9635.04,1936.41,32.88,Delivered
